id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number,dias_de_entrega
9000009894,622,4,2,PICKUP,259.0,22:35:20,260.0,22:35:20,,1.0
9000009895,386,1481,1,Correo Argentino,480.0,13:14:20,483.0,13:14:20,TRK-BWELP5RU3Q,3.0
9000009896,214,3,2,PICKUP,638.0,12:01:19,639.0,12:01:19,,1.0
9000009897,895,2442,1,Correo Argentino,266.0,00:31:32,272.0,00:31:32,TRK-0EPG1WNHAW,6.0
9000009898,837,3,2,PICKUP,,00:00:00,,00:00:00,,
9000009899,829,1,2,PICKUP,861.0,10:42:07,862.0,10:42:07,,1.0
9000009900,1037,4127,1,Correo Argentino,748.0,20:54:32,751.0,20:54:32,TRK-0TNJYP1Z4W,3.0
9000009901,1059,1,2,PICKUP,681.0,22:41:10,682.0,22:41:10,,1.0
9000009902,66,1252,1,Correo Argentino,652.0,18:16:50,657.0,18:16:50,TRK-FJ3DY71GUF,5.0
9000009903,939,2,2,PICKUP,398.0,03:04:09,399.0,03:04:09,,1.0
9000009904,489,3,2,PICKUP,740.0,21:32:52,741.0,21:32:52,,1.0
9000009905,1208,1,2,PICKUP,255.0,14:04:38,256.0,14:04:38,,1.0
9000009906,1172,4,2,PICKUP,784.0,20:31:45,785.0,20:31:45,,1.0
9000009907,75,4,2,PICKUP,257.0,15:10:07,258.0,15:10:07,,1.0
9000009908,573,4,2,PICKUP,812.0,12:03:44,813.0,12:03:44,,1.0
9000009909,612,3712,1,Correo Argentino,505.0,05:22:27,507.0,05:22:27,TRK-ULRA7ZJH6M,2.0
9000009910,1184,4,2,PICKUP,541.0,05:51:43,542.0,05:51:43,,1.0
9000009911,119,4,2,PICKUP,596.0,10:35:22,597.0,10:35:22,,1.0
9000009912,21,4,2,PICKUP,389.0,13:40:08,390.0,13:40:08,,1.0
9000009913,1179,2,2,PICKUP,553.0,20:28:16,554.0,20:28:16,,1.0
9000009914,1259,3449,1,Correo Argentino,463.0,12:14:09,466.0,12:14:09,TRK-L84ZCZGJ4X,3.0
9000009915,234,3,2,PICKUP,488.0,10:19:03,489.0,10:19:03,,1.0
9000009916,354,2653,1,Correo Argentino,816.0,10:09:25,819.0,10:09:25,TRK-YZ7QXBEB04,3.0
9000009917,1395,1284,1,Correo Argentino,271.0,06:26:30,274.0,06:26:30,TRK-S5CU31RMR8,3.0
9000009918,368,1,2,PICKUP,267.0,11:34:15,268.0,11:34:15,,1.0
9000009919,1436,1845,1,Correo Argentino,717.0,22:42:53,720.0,22:42:53,TRK-AK4IASKZGC,3.0
9000009920,224,2,2,PICKUP,338.0,16:23:28,339.0,16:23:28,,1.0
9000009921,447,1,2,PICKUP,622.0,06:13:44,623.0,06:13:44,,1.0
9000009922,1116,2542,1,Correo Argentino,,00:00:00,,00:00:00,,
9000009923,2,3863,1,Correo Argentino,821.0,00:28:27,823.0,00:28:27,TRK-IOAR1HOC9L,2.0
9000009924,1070,4,2,PICKUP,738.0,21:32:52,739.0,21:32:52,,1.0
9000009925,540,2124,1,Correo Argentino,269.0,10:37:09,273.0,10:37:09,TRK-YBL8C3ZIAY,4.0
9000009926,296,1386,1,Correo Argentino,597.0,00:43:05,601.0,00:43:05,TRK-QK3KEC3MCX,4.0
9000009927,1258,4,2,PICKUP,364.0,05:39:29,365.0,05:39:29,,1.0
9000009928,694,3,2,PICKUP,617.0,12:01:56,618.0,12:01:56,,1.0
9000009929,548,1733,1,Correo Argentino,776.0,11:23:28,779.0,11:23:28,TRK-OHDF0WNV9F,3.0
9000009930,725,3993,1,Correo Argentino,423.0,05:14:53,427.0,05:14:53,TRK-NEEAYIVY7S,4.0
9000009931,843,4,2,PICKUP,821.0,19:53:18,822.0,19:53:18,,1.0
9000009932,181,1410,1,Correo Argentino,550.0,19:34:14,553.0,19:34:14,TRK-VDSEYOA05Q,3.0
9000009933,881,1,2,PICKUP,696.0,12:24:56,697.0,12:24:56,,1.0
9000009934,813,3207,1,Correo Argentino,577.0,11:14:33,581.0,11:14:33,TRK-GF566I2BS1,4.0
9000009935,1245,1427,1,Correo Argentino,528.0,08:04:43,533.0,08:04:43,TRK-1PBAKVSCZW,5.0
9000009936,183,3383,1,Correo Argentino,841.0,06:10:15,845.0,06:10:15,TRK-1HHJPZCGY9,4.0
9000009937,1266,2232,1,Correo Argentino,416.0,03:15:17,419.0,03:15:17,TRK-Y9A1IVS31E,3.0
9000009938,1287,3092,1,Correo Argentino,315.0,04:41:14,318.0,04:41:14,TRK-XJICWMI6W2,3.0
9000009939,773,3787,1,Correo Argentino,528.0,17:14:08,531.0,17:14:08,TRK-888RFKYFJZ,3.0
9000009940,829,2,2,PICKUP,817.0,21:49:49,818.0,21:49:49,,1.0
9000009941,666,4,2,PICKUP,624.0,05:42:51,625.0,05:42:51,,1.0
9000009942,331,2091,1,Correo Argentino,567.0,15:32:04,569.0,15:32:04,TRK-H58O6C2QHX,2.0
9000009943,1457,2,2,PICKUP,321.0,00:27:42,322.0,00:27:42,,1.0
9000009944,763,4168,1,Correo Argentino,609.0,04:14:37,611.0,04:14:37,TRK-7IT2D8PZX2,2.0
9000009945,149,3,2,PICKUP,841.0,06:16:43,842.0,06:16:43,,1.0
9000009946,1003,1180,1,Correo Argentino,878.0,20:33:14,880.0,20:33:14,TRK-27UIFMGX52,2.0
9000009947,1039,1,2,PICKUP,755.0,22:46:44,756.0,22:46:44,,1.0
9000009948,1415,1470,1,Correo Argentino,248.0,03:29:56,250.0,03:29:56,TRK-O9AVSDJ46X,2.0
9000009949,292,1816,1,Correo Argentino,397.0,20:35:37,401.0,20:35:37,TRK-SEIIOPJJ5C,4.0
9000009950,405,4029,1,Correo Argentino,615.0,19:18:52,619.0,19:18:52,TRK-K08K02MAXI,4.0
9000009951,157,1,2,PICKUP,558.0,09:53:10,559.0,09:53:10,,1.0
9000009952,236,1769,1,Correo Argentino,750.0,05:22:07,752.0,05:22:07,TRK-R1UMYMG116,2.0
9000009953,1178,4,2,PICKUP,334.0,12:03:39,335.0,12:03:39,,1.0
9000009954,819,3,2,PICKUP,681.0,09:12:55,682.0,09:12:55,,1.0
9000009955,550,4059,1,Correo Argentino,500.0,23:46:08,505.0,23:46:08,TRK-F20Y5BEC87,5.0
9000009956,1430,3410,1,Correo Argentino,749.0,01:16:16,753.0,01:16:16,TRK-F6854H7G63,4.0
9000009957,1356,3136,1,Correo Argentino,684.0,04:26:38,686.0,04:26:38,TRK-7LSIIDFN6V,2.0
9000009958,868,2263,1,Correo Argentino,619.0,18:31:49,623.0,18:31:49,TRK-5OFU1HI1G4,4.0
9000009959,586,4070,1,Correo Argentino,752.0,01:08:36,757.0,01:08:36,TRK-RERQ0S9GH5,5.0
9000009960,401,3322,1,Correo Argentino,309.0,11:02:33,314.0,11:02:33,TRK-3T9EM7HJTZ,5.0
9000009961,1161,2251,1,Correo Argentino,801.0,03:05:56,803.0,03:05:56,TRK-TWYKHK82AV,2.0
9000009962,1077,4173,1,Correo Argentino,407.0,16:00:44,410.0,16:00:44,TRK-QTV78IGNET,3.0
9000009963,1145,4,2,PICKUP,496.0,23:45:40,497.0,23:45:40,,1.0
9000009964,971,4,2,PICKUP,830.0,17:23:27,831.0,17:23:27,,1.0
9000009965,473,3404,1,Correo Argentino,255.0,04:04:06,257.0,04:04:06,TRK-1D15IX3FZI,2.0
9000009966,749,2743,1,Correo Argentino,523.0,10:26:13,526.0,10:26:13,TRK-KUUCU8Z9JO,3.0
9000009967,1261,2,2,PICKUP,719.0,23:04:32,720.0,23:04:32,,1.0
9000009968,1074,1857,1,Correo Argentino,637.0,09:10:12,642.0,09:10:12,TRK-IRXTB62NP0,5.0
9000009969,998,3206,1,Correo Argentino,485.0,01:37:58,488.0,01:37:58,TRK-SD15QOWVUJ,3.0
9000009970,861,1176,1,Correo Argentino,365.0,13:12:00,368.0,13:12:00,TRK-V41ECHJ9XR,3.0
9000009971,597,1872,1,Correo Argentino,473.0,03:59:32,478.0,03:59:32,TRK-U7ZKXCZA2O,5.0
9000009972,558,1127,1,Correo Argentino,720.0,08:10:19,723.0,08:10:19,TRK-ZWLGFUSVPA,3.0
9000009973,651,1773,1,Correo Argentino,310.0,07:37:53,313.0,07:37:53,TRK-9IUYLKTU1D,3.0
9000009974,839,4,2,PICKUP,495.0,01:09:36,496.0,01:09:36,,1.0
9000009975,1361,2,2,PICKUP,587.0,00:04:09,588.0,00:04:09,,1.0
9000009976,1048,1818,1,Correo Argentino,429.0,06:13:53,434.0,06:13:53,TRK-DQ4ROSNFDL,5.0
9000009977,420,2589,1,Correo Argentino,355.0,09:07:42,359.0,09:07:42,TRK-E4NE2SVDUF,4.0
9000009978,1136,1,2,PICKUP,269.0,21:50:30,270.0,21:50:30,,1.0
9000009979,665,1,2,PICKUP,270.0,14:54:07,271.0,14:54:07,,1.0
9000009980,1244,2224,1,Correo Argentino,532.0,18:57:01,535.0,18:57:01,TRK-9M9CI751YK,3.0
9000009981,413,1945,1,Correo Argentino,,00:00:00,,00:00:00,,
9000009982,61,4050,1,Correo Argentino,620.0,22:28:58,624.0,22:28:58,TRK-CGCWE8TTPY,4.0
9000009983,995,2029,1,Correo Argentino,854.0,11:21:26,859.0,11:21:26,TRK-DU5V003O6W,5.0
9000009984,566,3,2,PICKUP,577.0,08:30:10,578.0,08:30:10,,1.0
9000009985,739,2840,1,Correo Argentino,483.0,17:40:01,486.0,17:40:01,TRK-0QG84C3Z66,3.0
9000009986,400,3,2,PICKUP,521.0,16:30:56,522.0,16:30:56,,1.0
9000009987,613,1,2,PICKUP,322.0,15:26:08,323.0,15:26:08,,1.0
9000009988,632,3609,1,Correo Argentino,410.0,18:48:37,412.0,18:48:37,TRK-R1UOQRDODO,2.0
9000009989,233,2697,1,Correo Argentino,285.0,23:25:24,287.0,23:25:24,TRK-QZC8BB28NQ,2.0
9000009990,1104,2741,1,Correo Argentino,293.0,07:45:43,297.0,07:45:43,TRK-224T73R2DD,4.0
9000009991,101,3951,1,Correo Argentino,786.0,06:47:41,791.0,06:47:41,TRK-U1FYK60H26,5.0
9000009992,1025,1998,1,Correo Argentino,398.0,12:51:51,400.0,12:51:51,TRK-0U1CF2VD2L,2.0
9000009993,1467,2675,1,Correo Argentino,693.0,22:51:35,695.0,22:51:35,TRK-BI8LPVBSTP,2.0
9000009994,946,1601,1,Correo Argentino,400.0,11:26:40,402.0,11:26:40,TRK-3GXQFEU4AP,2.0
9000009995,1229,3,2,PICKUP,615.0,18:15:15,616.0,18:15:15,,1.0
9000009996,1477,4,2,PICKUP,678.0,02:01:05,679.0,02:01:05,,1.0
9000009997,341,3900,1,Correo Argentino,744.0,15:38:46,746.0,15:38:46,TRK-CGGSXPTAQ5,2.0
9000009998,1392,3582,1,Correo Argentino,669.0,01:05:05,671.0,01:05:05,TRK-CLUKZBMGFT,2.0
9000009999,1500,1121,1,Correo Argentino,397.0,06:10:43,399.0,06:10:43,TRK-TV4BFVR5OL,2.0
9000010000,564,4,2,PICKUP,648.0,22:05:09,649.0,22:05:09,,1.0
9000010001,595,3128,1,Correo Argentino,291.0,08:17:29,296.0,08:17:29,TRK-GNFMMXJOZE,5.0
9000010002,893,3350,1,Correo Argentino,519.0,18:36:29,524.0,18:36:29,TRK-WF4RT1NID5,5.0
9000010003,760,2,2,PICKUP,320.0,09:10:20,321.0,09:10:20,,1.0
9000010004,1223,1983,1,Correo Argentino,396.0,21:26:52,399.0,21:26:52,TRK-PXK3PU7NMR,3.0
9000010005,981,1,2,PICKUP,462.0,00:07:58,463.0,00:07:58,,1.0
9000010006,392,3,2,PICKUP,570.0,20:57:54,571.0,20:57:54,,1.0
9000010007,624,4027,1,Correo Argentino,437.0,23:36:34,440.0,23:36:34,TRK-OHXVITNUCH,3.0
9000010008,375,3200,1,Correo Argentino,642.0,06:44:44,645.0,06:44:44,TRK-BLHDAYO1BC,3.0
9000010009,514,2622,1,Correo Argentino,285.0,03:02:56,288.0,03:02:56,TRK-BFZMA5GNRG,3.0
9000010010,295,3,2,PICKUP,424.0,10:27:40,425.0,10:27:40,,1.0
9000010011,1173,4097,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010012,1493,3,2,PICKUP,401.0,06:30:31,402.0,06:30:31,,1.0
9000010013,712,2117,1,Correo Argentino,668.0,06:47:21,670.0,06:47:21,TRK-XP80KF0KX6,2.0
9000010014,1455,3196,1,Correo Argentino,494.0,23:19:27,498.0,23:19:27,TRK-EIMA6X2QPM,4.0
9000010015,691,1301,1,Correo Argentino,639.0,08:26:46,641.0,08:26:46,TRK-9IFVJQE5SU,2.0
9000010016,1445,2,2,PICKUP,481.0,16:46:16,482.0,16:46:16,,1.0
9000010017,1451,3,2,PICKUP,421.0,19:34:43,422.0,19:34:43,,1.0
9000010018,236,3510,1,Correo Argentino,689.0,15:57:16,691.0,15:57:16,TRK-Y4QZSHK64U,2.0
9000010019,49,3638,1,Correo Argentino,804.0,16:28:12,809.0,16:28:12,TRK-20N1XUOVCX,5.0
9000010020,935,2646,1,Correo Argentino,466.0,03:24:22,472.0,03:24:22,TRK-FW2UBBCDHV,6.0
9000010021,1364,3681,1,Correo Argentino,304.0,12:55:27,309.0,12:55:27,TRK-URUSH1Y74X,5.0
9000010022,903,3123,1,Correo Argentino,437.0,20:38:24,439.0,20:38:24,TRK-NP4BFUM86A,2.0
9000010023,966,3584,1,Correo Argentino,702.0,23:01:38,704.0,23:01:38,TRK-GN65WYA1GD,2.0
9000010024,433,4102,1,Correo Argentino,607.0,11:24:25,609.0,11:24:25,TRK-1R27OI5AUF,2.0
9000010025,1248,3,2,PICKUP,860.0,14:39:31,861.0,14:39:31,,1.0
9000010026,519,3,2,PICKUP,734.0,10:25:56,735.0,10:25:56,,1.0
9000010027,286,4,2,PICKUP,290.0,01:49:34,291.0,01:49:34,,1.0
9000010028,391,2,2,PICKUP,,00:00:00,,00:00:00,,
9000010029,1445,2,2,PICKUP,346.0,14:42:01,347.0,14:42:01,,1.0
9000010030,547,4094,1,Correo Argentino,402.0,22:53:16,409.0,22:53:16,TRK-AGRSF2LQQG,7.0
9000010031,1093,3,2,PICKUP,792.0,01:07:48,793.0,01:07:48,,1.0
9000010032,1482,1954,1,Correo Argentino,837.0,20:43:28,842.0,20:43:28,TRK-4XXWT7TY1B,5.0
9000010033,1395,1124,1,Correo Argentino,592.0,08:04:43,594.0,08:04:43,TRK-FZAOXULHE2,2.0
9000010034,912,2,2,PICKUP,870.0,01:55:33,871.0,01:55:33,,1.0
9000010035,311,2201,1,Correo Argentino,347.0,13:29:47,350.0,13:29:47,TRK-LP2XKQW5UB,3.0
9000010036,516,2300,1,Correo Argentino,863.0,11:18:42,865.0,11:18:42,TRK-YS5QNUBUS3,2.0
9000010037,164,2150,1,Correo Argentino,423.0,08:52:43,427.0,08:52:43,TRK-L6JT9LBSA2,4.0
9000010038,918,3,2,PICKUP,252.0,06:36:38,253.0,06:36:38,,1.0
9000010039,893,2,2,PICKUP,589.0,00:00:30,590.0,00:00:30,,1.0
9000010040,797,1407,1,Correo Argentino,756.0,04:00:04,761.0,04:00:04,TRK-SCKEAKKZU8,5.0
9000010041,1046,4,2,PICKUP,681.0,14:28:37,682.0,14:28:37,,1.0
9000010042,618,1263,1,Correo Argentino,753.0,19:20:03,755.0,19:20:03,TRK-ZHZLCXENRH,2.0
9000010043,995,4,2,PICKUP,423.0,01:47:11,424.0,01:47:11,,1.0
9000010044,400,1039,1,Correo Argentino,716.0,04:44:30,720.0,04:44:30,TRK-1YAUZ86V7F,4.0
9000010045,920,2063,1,Correo Argentino,696.0,06:03:46,700.0,06:03:46,TRK-L8C2TB02T1,4.0
9000010046,58,1,2,PICKUP,810.0,06:45:12,811.0,06:45:12,,1.0
9000010047,1275,2589,1,Correo Argentino,255.0,04:32:08,258.0,04:32:08,TRK-6SZBU40F3A,3.0
9000010048,1362,4087,1,Correo Argentino,614.0,09:27:38,616.0,09:27:38,TRK-ALLMFSM2BB,2.0
9000010049,1,3277,1,Correo Argentino,280.0,20:42:21,282.0,20:42:21,TRK-2QG2YUT2TW,2.0
9000010050,795,1645,1,Correo Argentino,490.0,02:37:18,492.0,02:37:18,TRK-C85QKWSGPS,2.0
9000010051,1306,3,2,PICKUP,,00:00:00,,00:00:00,,
9000010052,681,3226,1,Correo Argentino,726.0,07:14:00,728.0,07:14:00,TRK-K8O9INPH33,2.0
9000010053,1162,2,2,PICKUP,823.0,13:51:24,824.0,13:51:24,,1.0
9000010054,1204,4,2,PICKUP,428.0,14:22:39,429.0,14:22:39,,1.0
9000010055,1442,1,2,PICKUP,353.0,10:11:30,354.0,10:11:30,,1.0
9000010056,1216,3,2,PICKUP,674.0,13:29:20,675.0,13:29:20,,1.0
9000010057,1400,1,2,PICKUP,,00:00:00,,00:00:00,,
9000010058,61,1975,1,Correo Argentino,712.0,07:15:14,716.0,07:15:14,TRK-VK3KKKFOKO,4.0
9000010059,298,3252,1,Correo Argentino,773.0,04:09:31,777.0,04:09:31,TRK-RWR7C761M9,4.0
9000010060,903,1,2,PICKUP,631.0,21:52:21,632.0,21:52:21,,1.0
9000010061,739,3192,1,Correo Argentino,811.0,15:06:22,813.0,15:06:22,TRK-GOWBRDSBWI,2.0
9000010062,1339,2,2,PICKUP,664.0,10:40:08,665.0,10:40:08,,1.0
9000010063,615,2866,1,Correo Argentino,456.0,00:19:39,459.0,00:19:39,TRK-B7QPCBQ03X,3.0
9000010064,1192,2187,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010065,1291,3503,1,Correo Argentino,277.0,11:30:18,282.0,11:30:18,TRK-UAXBITUB7E,5.0
9000010066,1459,1002,1,Correo Argentino,677.0,22:27:13,681.0,22:27:13,TRK-CIBQ83KZ7T,4.0
9000010067,541,2745,1,Correo Argentino,574.0,22:17:38,579.0,22:17:38,TRK-X0JVXWMCK4,5.0
9000010068,797,3435,1,Correo Argentino,603.0,13:23:54,607.0,13:23:54,TRK-DC31UWQPWM,4.0
9000010069,537,2,2,PICKUP,291.0,17:16:56,292.0,17:16:56,,1.0
9000010070,1396,3043,1,Correo Argentino,652.0,09:35:19,657.0,09:35:19,TRK-6GGJKITRGU,5.0
9000010071,1160,2330,1,Correo Argentino,661.0,04:51:35,666.0,04:51:35,TRK-VOMPG8OHLZ,5.0
9000010072,884,1093,1,Correo Argentino,743.0,23:20:41,748.0,23:20:41,TRK-TII0QBJT9T,5.0
9000010073,1209,4,2,PICKUP,715.0,06:18:26,716.0,06:18:26,,1.0
9000010074,1174,2282,1,Correo Argentino,380.0,03:12:28,385.0,03:12:28,TRK-YYVBA32J98,5.0
9000010075,1159,1,2,PICKUP,,00:00:00,,00:00:00,,
9000010076,889,1585,1,Correo Argentino,435.0,14:47:15,439.0,14:47:15,TRK-IOILVIDPU0,4.0
9000010077,667,2182,1,Correo Argentino,580.0,20:51:40,583.0,20:51:40,TRK-4QJIPBDF2M,3.0
9000010078,1314,2,2,PICKUP,709.0,08:37:27,710.0,08:37:27,,1.0
9000010079,1133,2108,1,Correo Argentino,613.0,21:12:13,617.0,21:12:13,TRK-6YSSFK8Z5E,4.0
9000010080,1348,1153,1,Correo Argentino,483.0,14:41:29,485.0,14:41:29,TRK-6QCOQ8DZ7C,2.0
9000010081,1016,2713,1,Correo Argentino,294.0,00:02:07,299.0,00:02:07,TRK-VTBBRUSZ5H,5.0
9000010082,53,3,2,PICKUP,720.0,05:59:58,721.0,05:59:58,,1.0
9000010083,229,3776,1,Correo Argentino,575.0,17:36:19,579.0,17:36:19,TRK-JFE67B9OW1,4.0
9000010084,794,1603,1,Correo Argentino,320.0,11:39:59,324.0,11:39:59,TRK-LM5E1JI5TD,4.0
9000010085,462,1,2,PICKUP,245.0,08:34:14,246.0,08:34:14,,1.0
9000010086,1240,3046,1,Correo Argentino,291.0,18:17:28,293.0,18:17:28,TRK-UEFHWP1VPT,2.0
9000010087,681,1,2,PICKUP,858.0,11:45:26,859.0,11:45:26,,1.0
9000010088,522,2245,1,Correo Argentino,454.0,05:31:51,456.0,05:31:51,TRK-UAB687A47J,2.0
9000010089,262,1976,1,Correo Argentino,845.0,00:23:54,847.0,00:23:54,TRK-CSB0JS62Y5,2.0
9000010090,543,3813,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010091,451,1705,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010092,905,4076,1,Correo Argentino,510.0,12:54:43,512.0,12:54:43,TRK-KEYRLT2IHG,2.0
9000010093,360,2139,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010094,956,2,2,PICKUP,836.0,08:22:52,837.0,08:22:52,,1.0
9000010095,295,3353,1,Correo Argentino,696.0,02:33:06,699.0,02:33:06,TRK-DIGRYIM039,3.0
9000010096,129,1358,1,Correo Argentino,669.0,21:03:53,674.0,21:03:53,TRK-VROPHMJ6O0,5.0
9000010097,412,4,2,PICKUP,,00:00:00,,00:00:00,,
9000010098,5,1342,1,Correo Argentino,672.0,22:16:45,675.0,22:16:45,TRK-PWCOXR7WSX,3.0
9000010099,1252,4,2,PICKUP,711.0,18:57:24,712.0,18:57:24,,1.0
9000010100,968,1,2,PICKUP,534.0,19:13:45,535.0,19:13:45,,1.0
9000010101,313,3520,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010102,967,1735,1,Correo Argentino,617.0,23:55:51,623.0,23:55:51,TRK-8CJJ69EAEN,6.0
9000010103,805,1,2,PICKUP,634.0,18:18:30,635.0,18:18:30,,1.0
9000010104,1271,1549,1,Correo Argentino,507.0,13:50:58,511.0,13:50:58,TRK-25440KXMYL,4.0
9000010105,1040,1,2,PICKUP,,00:00:00,,00:00:00,,
9000010106,1118,3,2,PICKUP,337.0,17:57:02,338.0,17:57:02,,1.0
9000010107,135,1,2,PICKUP,539.0,03:51:28,540.0,03:51:28,,1.0
9000010108,138,4054,1,Correo Argentino,848.0,21:42:15,853.0,21:42:15,TRK-G519DTFRZG,5.0
9000010109,1163,2104,1,Correo Argentino,702.0,05:13:23,706.0,05:13:23,TRK-CKHE2LQBMI,4.0
9000010110,1318,4109,1,Correo Argentino,436.0,18:56:55,438.0,18:56:55,TRK-RDIQDASBQ7,2.0
9000010111,1332,1687,1,Correo Argentino,695.0,10:13:44,697.0,10:13:44,TRK-HA5OR6NIAP,2.0
9000010112,424,1474,1,Correo Argentino,854.0,19:36:44,856.0,19:36:44,TRK-8ZFPB5FTKZ,2.0
9000010113,350,3,2,PICKUP,841.0,17:23:35,842.0,17:23:35,,1.0
9000010114,731,2461,1,Correo Argentino,853.0,08:58:47,857.0,08:58:47,TRK-4KZNQI67KB,4.0
9000010115,557,2,2,PICKUP,395.0,15:07:25,396.0,15:07:25,,1.0
9000010116,1174,1,2,PICKUP,713.0,13:01:43,714.0,13:01:43,,1.0
9000010117,745,1300,1,Correo Argentino,611.0,13:16:12,613.0,13:16:12,TRK-97BMOETTAQ,2.0
9000010118,492,3956,1,Correo Argentino,774.0,02:41:44,778.0,02:41:44,TRK-ZAVR4DKMRC,4.0
9000010119,835,4,2,PICKUP,374.0,14:17:05,375.0,14:17:05,,1.0
9000010120,196,3484,1,Correo Argentino,431.0,14:27:23,433.0,14:27:23,TRK-UPH0SEZ4OT,2.0
9000010121,1468,2,2,PICKUP,415.0,12:39:35,416.0,12:39:35,,1.0
9000010122,19,2,2,PICKUP,374.0,01:36:06,375.0,01:36:06,,1.0
9000010123,1042,1285,1,Correo Argentino,644.0,14:09:58,648.0,14:09:58,TRK-SBVK3M4WWF,4.0
9000010124,495,2747,1,Correo Argentino,623.0,12:30:22,630.0,12:30:22,TRK-6466C93H1Y,7.0
9000010125,743,1,2,PICKUP,627.0,17:06:47,628.0,17:06:47,,1.0
9000010126,505,2,2,PICKUP,247.0,04:42:41,248.0,04:42:41,,1.0
9000010127,474,2893,1,Correo Argentino,364.0,09:47:47,366.0,09:47:47,TRK-LRL4OZVORN,2.0
9000010128,51,2256,1,Correo Argentino,470.0,02:40:09,473.0,02:40:09,TRK-OKIIWYBP95,3.0
9000010129,882,3816,1,Correo Argentino,519.0,12:49:44,522.0,12:49:44,TRK-GOHM921RAV,3.0
9000010130,77,1,2,PICKUP,629.0,03:02:07,630.0,03:02:07,,1.0
9000010131,348,4,2,PICKUP,481.0,20:52:06,482.0,20:52:06,,1.0
9000010132,1381,1214,1,Correo Argentino,394.0,04:10:08,396.0,04:10:08,TRK-K1GG9AOMTP,2.0
9000010133,552,3696,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010134,1184,2196,1,Correo Argentino,832.0,09:49:03,836.0,09:49:03,TRK-U3KX993SSI,4.0
9000010135,873,1352,1,Correo Argentino,366.0,22:48:54,369.0,22:48:54,TRK-W16U559JG2,3.0
9000010136,744,3216,1,Correo Argentino,339.0,11:10:16,342.0,11:10:16,TRK-DHG4UM4HC9,3.0
9000010137,284,4,2,PICKUP,452.0,21:33:40,453.0,21:33:40,,1.0
9000010138,858,4,2,PICKUP,440.0,21:32:35,441.0,21:32:35,,1.0
9000010139,462,3668,1,Correo Argentino,698.0,17:03:25,701.0,17:03:25,TRK-0QIAV211XK,3.0
9000010140,1489,4,2,PICKUP,688.0,21:03:03,689.0,21:03:03,,1.0
9000010141,954,4,2,PICKUP,363.0,06:01:05,364.0,06:01:05,,1.0
9000010142,897,2,2,PICKUP,571.0,17:58:32,572.0,17:58:32,,1.0
9000010143,715,2852,1,Correo Argentino,328.0,01:26:24,332.0,01:26:24,TRK-20W58WTDDO,4.0
9000010144,498,1885,1,Correo Argentino,343.0,07:20:02,348.0,07:20:02,TRK-BNAUTWH1LA,5.0
9000010145,971,1652,1,Correo Argentino,,00:00:00,,00:00:00,,
9000010146,878,4,2,PICKUP,423.0,20:31:42,424.0,20:31:42,,1.0
9000010147,16,3,2,PICKUP,731.0,10:44:17,732.0,10:44:17,,1.0
9000010148,1491,2,2,PICKUP,,00:00:00,,00:00:00,,
9000010149,404,1,2,PICKUP,733.0,01:33:49,734.0,01:33:49,,1.0
9000010150,177,1627,1,Correo Argentino,798.0,05:56:34,803.0,05:56:34,TRK-JY62QI9T6A,5.0
9000010151,1445,3859,1,Correo Argentino,481.0,01:14:42,483.0,01:14:42,TRK-4FZ2CM8ZQ0,2.0
9000010152,409,2965,1,Correo Argentino,332.0,18:36:32,336.0,18:36:32,TRK-QFBD1R5NTF,4.0
9000010153,1073,4,2,PICKUP,329.0,12:58:00,330.0,12:58:00,,1.0
9000010154,692,4,2,PICKUP,395.0,02:17:26,396.0,02:17:26,,1.0
9000010155,1230,2608,1,Correo Argentino,398.0,06:10:55,401.0,06:10:55,TRK-QERBNQZRJ6,3.0
9000010156,1488,1171,1,Correo Argentino,516.0,16:39:39,520.0,16:39:39,TRK-STETHXOO17,4.0
9000010157,1203,2520,1,Correo Argentino,660.0,10:57:10,666.0,10:57:10,TRK-E34CUL1OUJ,6.0
9000010158,46,1016,1,Correo Argentino,736.0,03:59:00,738.0,03:59:00,TRK-I50NQ2CQSK,2.0
9000010159,757,3049,1,Correo Argentino,863.0,12:50:30,866.0,12:50:30,TRK-M1E0AJEFZR,3.0
9000010160,248,4074,1,Correo Argentino,274.0,04:45:45,279.0,04:45:45,TRK-4LLRQWS35G,5.0
9000010161,1107,3,2,PICKUP,659.0,09:53:39,660.0,09:53:39,,1.0
9000010162,1158,3,2,PICKUP,463.0,04:54:56,464.0,04:54:56,,1.0
9000010163,102,3802,1,Correo Argentino,655.0,11:52:40,660.0,11:52:40,TRK-Y86X7EH8XK,5.0
9000010164,1250,2983,1,Correo Argentino,763.0,09:18:21,766.0,09:18:21,TRK-EGTB3LPILR,3.0
9000010165,100,4,2,PICKUP,243.0,10:01:39,244.0,10:01:39,,1.0
