id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
7000010832,584,1245,1,-1,CARD,PAID,40104.0,253.0,16:16:43,TX-WGVC5P7GT03M
7000010833,672,2228,2,1,CASH,PAID,93663.08,721.0,07:04:15,TX-02192VNW7NJT
7000010834,942,2896,1,-1,CARD,PAID,31246.8,636.0,20:27:43,TX-WWTO79LX9A5P
7000010835,577,2426,2,2,CASH,PAID,45738.0,818.0,12:39:13,TX-6VOIHOPPANMI
7000010836,227,3399,1,-1,CARD,FAILED,16852.56,,00:00:00,
7000010837,242,3881,2,1,CASH,PAID,14701.5,655.0,08:58:58,TX-0WMENVM0FEHN
7000010838,1468,2968,2,3,TRANSFER,PAID,24829.2,582.0,07:43:55,TX-USFDD080RGPZ
7000010839,1092,1144,1,-1,CARD,PAID,15221.4,756.0,23:57:17,TX-Q2JB1ZQXG03Q
7000010840,1096,1630,1,-1,GATEWAY,PAID,36474.0,289.0,00:02:46,TX-RTJ0JY16K1MW
7000010841,871,2277,2,2,CARD,PAID,31036.5,389.0,13:55:17,TX-3K5OXWJWK80D
7000010842,200,1775,2,1,TRANSFER,PAID,28459.2,673.0,18:00:40,TX-FIIHJ44LNC29
7000010843,1056,3469,1,-1,CARD,FAILED,17535.0,,00:00:00,
7000010844,341,3656,1,-1,GATEWAY,PAID,18687.0,321.0,02:14:25,TX-VTC6KE6LTTK1
7000010845,905,2800,1,-1,CARD,PAID,35685.0,776.0,16:13:20,TX-VE69KMDIK7G9
7000010846,124,-1,1,-1,CARD,PAID,38252.7,838.0,15:02:22,TX-9AODJBN74542
7000010847,420,1378,1,-1,CARD,PAID,54561.0,299.0,10:16:09,TX-92XX66BT2GM0
7000010848,698,1089,2,1,CARD,PAID,67518.0,513.0,23:57:35,TX-WMP568SOZL2Z
7000010849,27,1304,1,-1,CARD,PAID,32844.0,452.0,17:00:09,TX-IO289VPXTK5U
7000010850,989,3459,1,-1,CARD,PAID,18987.0,522.0,23:54:06,TX-ZFBYWM2LUADJ
7000010851,361,2836,1,-1,GATEWAY,PAID,69144.0,243.0,00:21:38,TX-54A622G7FYAJ
7000010852,1355,4101,1,-1,CARD,PAID,16020.0,876.0,06:35:30,TX-8EMH22ZY7ZX5
7000010853,250,1524,1,-1,CARD,PAID,15420.0,577.0,04:16:09,TX-SL8MU2KP3OQ8
7000010854,298,1138,1,-1,GATEWAY,PAID,43124.4,265.0,00:26:07,TX-KBID5QQ8E9LY
7000010855,365,2176,2,4,TRANSFER,PAID,15246.0,842.0,02:59:18,TX-0TSC4KUS4JG9
7000010856,427,4197,1,-1,CARD,PAID,52927.5,750.0,01:29:13,TX-4KT2PPMPU5V0
7000010857,876,2362,1,-1,GATEWAY,PAID,49905.0,749.0,12:05:31,TX-WKGCMLG1MPTK
7000010858,509,2349,2,2,TRANSFER,PAID,12414.6,783.0,11:12:58,TX-X407TR1PPJPH
7000010859,959,3004,2,2,TRANSFER,PAID,46554.75,805.0,01:01:12,TX-Q345IJ7C0J4T
7000010860,1450,1423,2,1,CASH,PAID,47190.0,387.0,23:04:17,TX-R53WUE9S0Y76
7000010861,261,2284,1,-1,CARD,PAID,55650.0,628.0,02:06:48,TX-48MOFSZDLRW5
7000010862,541,2376,1,-1,CARD,PAID,68473.5,426.0,06:35:46,TX-PLH8C5NZFAP8
7000010863,398,-1,1,-1,CARD,PAID,32481.0,801.0,03:40:39,TX-GHPYCERC6FII
7000010864,1286,-1,1,-1,CARD,PAID,16908.3,731.0,18:01:33,TX-SK3MKFK0T9H8
7000010865,826,2909,2,1,CARD,PAID,49005.0,456.0,14:28:24,TX-KKZHBRSFRZXB
7000010866,395,2963,1,-1,CARD,PAID,51037.56,781.0,05:18:44,TX-H32R0UWF8RJU
7000010867,752,-1,2,1,CARD,PAID,53361.0,679.0,04:31:09,TX-0U4LKRRZKB79
7000010868,975,3071,1,-1,CARD,PAID,46323.24,510.0,08:17:54,TX-NPPM31HJ99B8
7000010869,899,3034,1,-1,GATEWAY,PAID,64062.0,589.0,22:43:18,TX-46ZKKSIUQ2XP
7000010870,28,-1,1,-1,GATEWAY,PAID,55105.5,793.0,14:59:10,TX-N5ZWC7YQTQE8
7000010871,208,2914,2,1,CASH,PAID,13794.0,432.0,09:44:15,TX-QFNOLLB84G40
7000010872,1165,4189,2,2,TRANSFER,PAID,14229.6,625.0,18:40:22,TX-T2E4YVBVCDNE
7000010873,1212,1059,1,-1,CARD,PAID,45433.08,625.0,17:00:12,TX-4YJXL1XH1YTM
7000010874,1124,2753,1,-1,CARD,PAID,58100.25,866.0,03:36:45,TX-ARA3URSJU9B9
7000010875,1422,3263,2,3,CASH,PAID,39204.0,791.0,17:47:12,TX-VJBWQM9YD8X7
7000010876,489,1343,1,-1,GATEWAY,PAID,93765.0,565.0,11:34:40,TX-IYWAS9HTS3JI
7000010877,109,1439,1,-1,GATEWAY,FAILED,27036.0,,00:00:00,
7000010878,361,3366,2,2,CASH,PAID,42144.3,816.0,12:09:09,TX-Y2Y7U8VP06M1
7000010879,578,1113,1,-1,CARD,PAID,89406.9,857.0,21:13:54,TX-G68ARJ10NCZ6
7000010880,1067,2230,1,-1,GATEWAY,PAID,20465.7,401.0,20:29:46,TX-83AYBL3TV3US
7000010881,212,3712,2,3,CARD,REFUNDED,75794.4,784.0,00:59:20,TX-J2KSDZOAUXT7
7000010882,1100,2446,2,3,CARD,PENDING,27588.0,,00:00:00,
7000010883,24,1149,1,-1,CARD,PAID,50631.0,793.0,05:14:17,TX-MAW1G7SFM47K
7000010884,1226,2431,1,-1,GATEWAY,PAID,38852.7,709.0,16:17:03,TX-CIGDO0K2BABT
7000010885,341,-1,1,-1,GATEWAY,REFUNDED,37500.0,880.0,04:34:34,TX-R6FUOSWKX4DQ
7000010886,928,4172,1,-1,GATEWAY,PAID,39919.92,630.0,19:13:31,TX-UKOOA8N39PUX
7000010887,12,3103,2,2,CARD,PAID,43560.0,618.0,08:06:25,TX-3E8N3XLMJGNQ
7000010888,45,2286,2,4,CARD,PAID,35574.0,408.0,14:31:51,TX-PWCJG5SGYWYL
7000010889,1211,3134,1,-1,CARD,PAID,64362.0,301.0,18:56:27,TX-DSJUQ3Y7RYF9
7000010890,501,2234,1,-1,GATEWAY,PAID,67207.92,711.0,20:33:37,TX-XQAIRC5RG52A
7000010891,504,3188,2,4,TRANSFER,PAID,39204.0,589.0,13:17:32,TX-SBLYKNWQTAF4
7000010892,708,3996,1,-1,CARD,PAID,59749.8,344.0,07:36:10,TX-A84SGVOG57XQ
7000010893,1295,3524,2,3,CASH,PAID,26136.0,781.0,07:09:22,TX-DXN8NOQTIETJ
7000010894,1144,1798,2,2,CASH,FAILED,17787.0,,00:00:00,
7000010895,6,2316,1,-1,CARD,PAID,52627.5,245.0,03:54:24,TX-6QSX6KX0WJ3F
7000010896,851,1114,1,-1,GATEWAY,PAID,15652.56,656.0,18:58:38,TX-G0CU6M5DD9N4
7000010897,256,1884,1,-1,GATEWAY,PAID,47454.75,338.0,07:41:32,TX-GXXKYM1IG2G0
7000010898,322,3430,2,3,CARD,PAID,16335.0,829.0,15:54:35,TX-U70TFJ3L9OJP
7000010899,952,2472,1,-1,GATEWAY,PAID,19004.62,712.0,16:37:14,TX-CRWM5FI2CHS0
7000010900,409,2405,2,3,CASH,PAID,28459.2,626.0,20:16:49,TX-63MNO0455BHS
7000010901,723,3156,1,-1,GATEWAY,REFUNDED,50505.0,366.0,18:14:58,TX-Y0PB5VS4RNZZ
7000010902,797,1029,1,-1,CARD,PAID,44460.0,259.0,11:49:28,TX-X0RJHLR1RMPP
7000010903,645,3958,2,3,TRANSFER,PAID,58544.64,284.0,04:06:01,TX-2GKX6RYN768U
7000010904,812,2456,1,-1,CARD,PENDING,13968.0,,00:00:00,
7000010905,1290,2268,1,-1,CARD,PAID,33870.0,242.0,03:43:48,TX-RTO6O35ZVEQI
7000010906,1404,1436,2,2,CARD,PAID,32016.6,431.0,21:33:30,TX-XT6K66G4TRB3
7000010907,657,2921,1,-1,CARD,PAID,66540.0,640.0,09:43:30,TX-8G4U7IHICFOO
7000010908,858,1140,2,1,CASH,PAID,13068.0,372.0,21:33:28,TX-LO5AYBF0MFQG
7000010909,866,3138,2,1,TRANSFER,PAID,65703.0,604.0,00:25:30,TX-TCC3C3PUG3N9
7000010910,300,2014,1,-1,GATEWAY,PAID,81349.88,776.0,19:47:23,TX-PHJ2AG3L1N7D
7000010911,386,3040,2,1,CASH,PAID,30564.6,790.0,09:23:34,TX-1LCLQEMLVWZK
7000010912,450,2110,1,-1,CARD,PAID,82239.75,404.0,07:04:45,TX-KEC7J7VU11AC
7000010913,128,4141,1,-1,GATEWAY,PAID,30121.5,416.0,23:57:31,TX-62KDN44U32Z4
7000010914,1298,3145,2,3,CASH,PAID,26136.0,483.0,02:42:39,TX-TEW8NJ96IFNZ
7000010915,1288,2301,1,-1,CARD,FAILED,40031.4,,00:00:00,
7000010916,681,1040,1,-1,CARD,PAID,84690.0,385.0,14:22:45,TX-VBXMMPRF1GJL
7000010917,689,1985,1,-1,CARD,PAID,13068.0,269.0,20:22:22,TX-2NWMQOWP6782
7000010918,40,3653,1,-1,GATEWAY,PAID,33216.6,395.0,17:14:32,TX-295WUH2M050Z
7000010919,780,4161,1,-1,CARD,PAID,100460.25,400.0,23:50:54,TX-2AUA0AMWJV1G
7000010920,1498,1747,1,-1,CARD,PAID,58072.5,401.0,14:24:51,TX-H2APJEB6QQ0W
7000010921,1398,1770,1,-1,GATEWAY,PAID,52927.5,744.0,06:42:12,TX-L68ND8OGP928
7000010922,1164,1813,2,2,CASH,PAID,52998.0,853.0,17:43:25,TX-CNSIRQKAC753
7000010923,394,1642,1,-1,GATEWAY,PAID,30240.0,480.0,04:09:22,TX-11G8UP12CCTH
7000010924,1077,1839,2,2,TRANSFER,PAID,29403.0,354.0,06:02:26,TX-J1V1QT6YPOQ3
7000010925,1339,3864,1,-1,CARD,PAID,35385.0,379.0,00:35:30,TX-5ISC2SM1KU3U
7000010926,983,1043,2,2,CARD,REFUNDED,41382.0,665.0,01:23:06,TX-H2LZ9CF8FKJI
7000010927,541,1345,2,3,CASH,PAID,32670.0,315.0,12:08:26,TX-H2FEN4NIF259
7000010928,967,3265,1,-1,CARD,PAID,20465.7,543.0,18:08:29,TX-V8XFR5L0P0V0
7000010929,1405,-1,2,2,CARD,PAID,108754.8,751.0,11:03:20,TX-9KK3IXQFFTB3
7000010930,147,3650,1,-1,CARD,PAID,33870.0,870.0,14:41:02,TX-VJ0KDCAUQGKT
7000010931,1093,2438,2,3,CARD,PAID,38115.0,840.0,01:15:26,TX-GLK103EKCFA5
7000010932,1452,2970,1,-1,GATEWAY,PAID,40830.0,596.0,21:57:17,TX-X055J8ACHG42
7000010933,1409,3462,2,2,TRANSFER,PAID,14701.5,252.0,15:29:51,TX-T2O7EQWKYXID
7000010934,900,1305,1,-1,CARD,REFUNDED,16073.4,695.0,00:43:52,TX-4EYYFMPL5BE9
7000010935,948,3970,1,-1,CARD,FAILED,39919.92,,00:00:00,
7000010936,1160,2914,1,-1,CARD,REFUNDED,96732.0,625.0,07:04:18,TX-B3EOWO9Z8U9H
7000010937,330,3116,2,4,CARD,PAID,95695.88,536.0,18:54:43,TX-DY13A1B54INW
7000010938,1194,1901,2,4,CARD,FAILED,16335.0,,00:00:00,
7000010939,428,1175,1,-1,GATEWAY,PAID,128839.88,298.0,09:31:58,TX-EYTJQ0OLBKBJ
7000010940,445,4049,1,-1,CARD,FAILED,15129.6,,00:00:00,
7000010941,1264,2879,1,-1,GATEWAY,FAILED,12414.6,,00:00:00,
7000010942,801,2434,1,-1,GATEWAY,PAID,72883.95,542.0,15:04:26,TX-KEGZS8M991LE
7000010943,1032,2031,2,4,CARD,PAID,13068.0,446.0,21:28:07,TX-MHTPS9TXV3H5
7000010944,274,1752,2,4,CARD,PAID,44286.0,683.0,12:26:07,TX-YTEUE0E8B3UI
7000010945,1151,2660,1,-1,CARD,PAID,36300.0,744.0,22:21:39,TX-F7G0VFBOW8EO
7000010946,1125,3915,1,-1,CARD,PAID,27036.0,559.0,22:37:59,TX-MDS2EMKSRLOL
7000010947,989,-1,2,3,CASH,PAID,91385.25,362.0,23:42:26,TX-I1CW2WALFIBS
7000010948,1130,3147,2,1,CARD,FAILED,44104.5,,00:00:00,
7000010949,1466,3613,2,1,CASH,PAID,23522.4,580.0,03:32:22,TX-TENCDVGO5ZCY
7000010950,662,3186,1,-1,CARD,REFUNDED,37500.0,869.0,15:02:01,TX-LW78G8U1H1GB
7000010951,1166,1712,1,-1,GATEWAY,PAID,26329.2,693.0,02:00:22,TX-G45UOS9JL5HX
7000010952,847,1269,1,-1,GATEWAY,PAID,76077.3,862.0,11:45:17,TX-RSNA7WG0D2E4
7000010953,503,2171,2,1,CASH,REFUNDED,90931.5,789.0,20:30:14,TX-A6C4M2K2L6O9
7000010954,732,3727,2,1,CASH,FAILED,30129.0,,00:00:00,
7000010955,1107,1721,1,-1,GATEWAY,PAID,18687.0,863.0,06:53:04,TX-KZJZZX2RXJPG
7000010956,308,1344,1,-1,GATEWAY,PAID,63174.99,691.0,07:19:20,TX-F6N1T78ION0R
7000010957,438,2304,2,4,TRANSFER,PAID,27588.0,317.0,00:59:24,TX-7XIU4JNAQJQO
7000010958,503,2866,2,2,CASH,PAID,16008.3,529.0,11:48:01,TX-74ZDLYCUFJLB
7000010959,1453,1975,1,-1,CARD,PAID,45520.2,543.0,19:16:48,TX-NTZNDDIAW36C
7000010960,751,1546,1,-1,CARD,FAILED,29040.0,,00:00:00,
7000010961,1000,-1,2,4,CARD,PAID,43124.4,627.0,21:46:03,TX-FFTWRN1JZS5R
7000010962,354,2027,1,-1,CARD,PAID,33507.0,803.0,06:31:05,TX-8F6SU0H5T61D
7000010963,885,3733,1,-1,CARD,PAID,43588.8,810.0,16:42:21,TX-9URM1I91T484
7000010964,1233,1741,1,-1,GATEWAY,PAID,37200.0,772.0,18:35:25,TX-Y8HK6Z6BZLD2
7000010965,325,2431,2,1,CASH,PAID,35283.6,614.0,16:06:40,TX-0QI4O2QC5A5J
7000010966,412,1686,1,-1,GATEWAY,PAID,35385.0,817.0,05:05:41,TX-TH66SFN9G44Y
7000010967,1236,1292,2,1,CASH,PAID,77137.5,476.0,17:55:52,TX-ATDOWXX6NFLD
7000010968,61,3749,2,1,CASH,PAID,32670.0,588.0,01:35:51,TX-SRO60I56BQI4
7000010969,747,2599,2,3,CARD,PAID,86357.7,452.0,09:42:51,TX-CM4YBYYYTG9W
7000010970,843,2999,2,1,CASH,PENDING,13794.0,,00:00:00,
7000010971,335,1516,2,1,CASH,PAID,14229.6,600.0,15:59:17,TX-9BHWPFNGVJ6K
7000010972,285,1438,2,2,CASH,PAID,54450.0,286.0,06:31:44,TX-0FICKKTWB2UE
7000010973,928,1116,1,-1,GATEWAY,PAID,52237.8,655.0,15:34:31,TX-NYWDEZQXV508
7000010974,790,1740,1,-1,GATEWAY,PAID,28488.0,369.0,03:24:41,TX-ZY3DCRBOU4UI
7000010975,1398,1095,1,-1,GATEWAY,PAID,15420.0,635.0,02:02:06,TX-Y56NB4U0P4DF
7000010976,782,1912,2,3,TRANSFER,PAID,87512.04,701.0,11:23:21,TX-DR6M6HWXDWCK
7000010977,1088,1390,1,-1,GATEWAY,PAID,119356.5,440.0,05:46:27,TX-DW86I10C9JUS
7000010978,1171,-1,2,1,CARD,PAID,14229.6,334.0,22:38:06,TX-6T2GW4A89VS9
7000010979,1178,3868,1,-1,CARD,PAID,29659.2,431.0,13:13:25,TX-1SXZXV5LERO4
7000010980,1103,2777,2,2,TRANSFER,PAID,87210.75,640.0,18:11:28,TX-W8VU2SAPHXBV
7000010981,28,3541,1,-1,GATEWAY,PAID,54786.06,642.0,02:40:25,TX-SMTSXECUVSLJ
7000010982,1148,2717,2,4,CASH,PAID,17242.5,767.0,17:40:23,TX-LZPC2VO5YBS4
7000010983,1381,3723,1,-1,CARD,PAID,35385.0,559.0,11:48:54,TX-38F77IQB4UUG
7000010984,1132,2220,1,-1,CARD,PAID,62363.4,311.0,05:32:53,TX-16F5RP8BIWAV
7000010985,99,1721,2,3,CARD,PAID,14229.6,263.0,01:02:05,TX-IG4GI4S3VBC8
7000010986,380,3372,1,-1,CARD,PAID,104355.0,692.0,06:05:21,TX-38BOKO7IO9DR
7000010987,441,1974,1,-1,CARD,PAID,16718.25,417.0,20:13:21,TX-R6B5ADVA87XI
7000010988,1341,3641,2,2,CASH,FAILED,57172.5,,00:00:00,
7000010989,1095,1726,2,2,CASH,PAID,14520.0,427.0,14:08:37,TX-SSCGNEKVKOTS
7000010990,1139,-1,1,-1,CARD,PAID,36474.0,723.0,00:42:41,TX-XDQVF6MOA0NW
7000010991,775,3743,1,-1,CARD,PAID,60768.3,577.0,13:39:33,TX-98XVFZJJ7F5C
7000010992,783,3299,2,1,CASH,PAID,27588.0,390.0,04:19:48,TX-1FJSUYW5XJ3Y
7000010993,115,3074,1,-1,CARD,PAID,80041.5,654.0,19:45:43,TX-YYWTOU4RBURM
7000010994,45,3116,1,-1,CARD,PAID,27636.0,848.0,03:05:13,TX-QOEW4CMKXVIT
7000010995,691,3508,2,2,CARD,PAID,82764.0,525.0,13:25:21,TX-BLR4TYO87MVG
7000010996,353,1442,1,-1,CARD,PAID,29940.0,246.0,07:08:27,TX-40AK81VOF5Q2
7000010997,1332,3265,1,-1,GATEWAY,REFUNDED,52687.92,379.0,15:26:26,TX-9PYF24W2042L
7000010998,86,2240,1,-1,GATEWAY,PAID,84372.9,861.0,03:57:35,TX-HMLKM38D40GG
7000010999,1214,2385,1,-1,CARD,PAID,82393.5,516.0,20:58:45,TX-5SNZCQCUJDGW
7000011000,487,1463,1,-1,CARD,PAID,17835.0,781.0,21:41:47,TX-F5BDJYGYGKF0
7000011001,1048,-1,2,2,CARD,PAID,84324.9,553.0,04:54:27,TX-YYH7W27RZLP7
7000011002,1472,2812,2,3,CARD,PAID,77591.25,665.0,13:20:30,TX-AQXYUSSOXFWL
7000011003,693,-1,2,4,CASH,PAID,18150.0,853.0,20:45:12,TX-L2O1VGL1MMWH
7000011004,1264,1326,1,-1,CARD,FAILED,47454.75,,00:00:00,
7000011005,1219,-1,1,-1,GATEWAY,PAID,88172.7,683.0,21:43:44,TX-SBHAD117L9O7
7000011006,18,2250,2,2,CASH,PAID,49005.0,388.0,00:47:20,TX-WIQFLFD31OEM
7000011007,11,2045,1,-1,CARD,PAID,30240.0,723.0,04:35:27,TX-CTU2JON04ZJ3
7000011008,1054,2803,1,-1,GATEWAY,PAID,43888.8,294.0,02:24:20,TX-ZIJ9XD6O4HD3
7000011009,650,3305,2,2,CASH,PAID,27588.0,817.0,05:22:26,TX-HSAWGSKZQRX1
7000011010,1169,3279,2,2,CARD,PAID,54450.0,280.0,03:00:42,TX-HZKZT3PB46LZ
7000011011,811,2782,1,-1,CARD,PAID,13614.6,401.0,12:54:47,TX-5PFK15Q5QCLB
7000011012,844,1258,1,-1,CARD,PAID,43888.8,831.0,20:50:23,TX-9XNKGM8QTL0J
7000011013,62,1682,2,3,CARD,PAID,13068.0,343.0,20:21:37,TX-KJ9XYJJOLXUJ
7000011014,1099,2096,1,-1,GATEWAY,PAID,32236.5,581.0,15:09:52,TX-51PY5DJ464IE
7000011015,254,2665,1,-1,CARD,PAID,14006.64,801.0,05:34:36,TX-IEXUBHLA7JED
7000011016,1467,2484,1,-1,GATEWAY,PAID,64734.6,618.0,21:56:23,TX-JPJ05UJALFAU
7000011017,326,3024,2,4,TRANSFER,REFUNDED,42688.8,840.0,08:20:20,TX-ZX1WF7MY9J0U
7000011018,1087,2676,2,3,TRANSFER,PAID,36300.0,748.0,03:09:08,TX-BNE1UK84WR5Y
7000011019,695,4138,1,-1,CARD,PAID,15420.0,635.0,03:22:32,TX-PD2K4U6R43AZ
7000011020,791,2203,2,4,CASH,PAID,76230.0,759.0,15:10:19,TX-UXDH3GRPKDN6
7000011021,16,1425,1,-1,CARD,PAID,32781.0,487.0,00:58:20,TX-SBX04RAHLA7B
7000011022,919,1498,2,1,CASH,PAID,26136.0,527.0,06:04:43,TX-A92T97IPB1NI
7000011023,512,3213,1,-1,GATEWAY,FAILED,49905.0,,00:00:00,
7000011024,798,1542,2,3,CARD,PAID,32670.0,318.0,05:37:10,TX-PIUJBSEVLJO4
7000011025,878,3664,2,1,CARD,PAID,68657.82,812.0,15:56:44,TX-JEYQZOM4G8MB
7000011026,6,1514,2,3,CASH,PAID,18150.0,416.0,12:06:32,TX-R11X5U3VUBSR
7000011027,611,1698,1,-1,CARD,PENDING,43588.8,,00:00:00,
7000011028,644,3095,1,-1,CARD,PAID,86205.0,283.0,00:06:40,TX-JX5M01ZTNQ1B
7000011029,967,4021,1,-1,GATEWAY,PAID,29659.2,487.0,15:57:09,TX-N5ACPA9921ZX
7000011030,987,3639,1,-1,CARD,FAILED,15129.6,,00:00:00,
7000011031,1146,2146,1,-1,GATEWAY,PAID,28289.4,848.0,17:38:13,TX-NRZMMEEECFB9
7000011032,227,1323,1,-1,GATEWAY,PAID,69952.2,247.0,12:17:27,TX-V5C9YKDVPY0M
7000011033,1378,2051,1,-1,GATEWAY,PAID,35385.0,538.0,23:56:34,TX-YBQ4QJ6BG5P2
7000011034,112,3223,1,-1,CARD,FAILED,30670.68,,00:00:00,
7000011035,393,3750,1,-1,CARD,PAID,15294.0,447.0,12:25:42,TX-7LZXENLN215H
7000011036,489,2025,2,2,CASH,PAID,59212.56,836.0,15:59:07,TX-2ILHJG3U8ZDP
7000011037,831,3575,2,2,CASH,PAID,36209.25,860.0,04:04:20,TX-UFRFVRM8KPXG
7000011038,951,1483,1,-1,GATEWAY,PAID,78791.25,490.0,17:11:28,TX-PC4O7PCOATSX
7000011039,150,2253,1,-1,GATEWAY,PAID,40404.0,478.0,14:33:36,TX-D6WQ70FJYBAH
7000011040,1306,1683,2,3,CASH,PAID,14520.0,546.0,21:50:28,TX-YGQ9T1TZOBFS
7000011041,849,-1,2,3,CASH,PAID,13068.0,579.0,01:25:46,TX-HW076QTY7KBG
7000011042,165,3363,1,-1,CARD,PAID,36209.25,508.0,15:42:05,TX-UWJ02KTD8VV8
7000011043,1090,3693,2,1,CASH,PAID,105034.05,627.0,17:47:15,TX-T0V3V6PTZT30
7000011044,63,1676,1,-1,GATEWAY,PAID,61913.28,381.0,16:41:19,TX-GYPF1FANR52W
7000011045,47,1987,2,1,CARD,PAID,49005.0,264.0,18:02:51,TX-ILQLQ7ACRTUM
7000011046,197,2996,1,-1,CARD,PAID,19287.0,333.0,14:20:06,TX-AR5X0K1OUBA2
7000011047,951,1815,1,-1,CARD,PAID,18687.0,649.0,11:49:32,TX-3VQP8LOL3NUT
7000011048,384,4027,1,-1,CARD,PAID,54861.0,571.0,22:03:15,TX-F4TY5KEAFJGN
7000011049,359,1332,1,-1,CARD,PAID,15901.5,521.0,13:57:03,TX-HS4YXK2JO8V0
7000011050,505,2595,2,1,CARD,PAID,39204.0,474.0,15:50:02,TX-N2L2JJY7HCP8
7000011051,296,-1,1,-1,CARD,PAID,93946.5,613.0,00:13:21,TX-P931TLYCVB7V
7000011052,32,-1,1,-1,CARD,PAID,29359.2,840.0,19:40:54,TX-83Q6YHJVQE46
7000011053,459,-1,2,2,CARD,PAID,39204.0,608.0,04:36:24,TX-N71X4XNBQWQT
7000011054,468,-1,1,-1,GATEWAY,PAID,99890.1,276.0,13:51:26,TX-ITVATF7FNU45
7000011055,1204,2878,2,2,CASH,PAID,27588.0,394.0,23:36:06,TX-XJDLJXYCPI2Y
7000011056,1329,3333,1,-1,GATEWAY,FAILED,64207.2,,00:00:00,
7000011057,835,3960,1,-1,CARD,PAID,16872.0,350.0,20:00:01,TX-1S5XZFJ65KQP
7000011058,828,3741,2,4,TRANSFER,PAID,31036.5,805.0,02:37:35,TX-HIH419ZYJO0W
7000011059,1175,3030,1,-1,CARD,PAID,37500.0,609.0,16:56:10,TX-38TUWYBPS1Q0
7000011060,1486,2555,1,-1,CARD,REFUNDED,29403.0,253.0,02:41:12,TX-SCJKRIB0N95G
7000011061,1319,2463,2,3,CARD,PAID,13068.0,456.0,11:08:08,TX-6KDVRSARPWVL
7000011062,78,1407,2,2,CASH,PAID,34485.0,802.0,17:39:55,TX-F5RXWTWCOXHY
7000011063,1439,1407,1,-1,GATEWAY,PAID,58072.5,444.0,10:23:43,TX-PUPXPNOMP291
7000011064,1405,-1,1,-1,CARD,PAID,15129.6,424.0,02:14:29,TX-Q7ELPUZEUZQF
7000011065,255,3655,1,-1,GATEWAY,PAID,89835.0,637.0,21:31:17,TX-H7KJH5ERZ1X2
7000011066,251,1963,1,-1,CARD,PAID,30303.0,825.0,19:49:55,TX-85HYIEH3U8P8
7000011067,849,-1,1,-1,CARD,PAID,63273.0,592.0,21:08:52,TX-VKT0FRY0GLR1
7000011068,1380,1495,1,-1,GATEWAY,PAID,55650.0,759.0,02:06:32,TX-KVJGQ55JG8BJ
7000011069,393,1650,2,4,CARD,FAILED,24829.2,,00:00:00,
7000011070,1129,1749,1,-1,CARD,PAID,17242.5,307.0,06:52:19,TX-V3CP6WVHXWGJ
7000011071,27,2285,2,1,CARD,PAID,38115.0,876.0,08:19:20,TX-1S7ZFYE3QP20
7000011072,1324,3083,1,-1,GATEWAY,FAILED,70170.0,,00:00:00,
7000011073,965,2610,2,4,CASH,PAID,37243.8,676.0,11:37:02,TX-BI90PC474LDW
7000011074,804,3386,1,-1,CARD,PAID,17835.0,481.0,21:27:25,TX-3JIDDR2GQNSC
7000011075,1107,2447,2,4,CASH,PAID,41382.0,444.0,09:28:16,TX-9FXLYH0X6JX8
7000011076,1186,4189,1,-1,CARD,PAID,78945.0,379.0,14:16:40,TX-C8UYH7QX6SDE
7000011077,186,1724,2,3,CASH,PAID,29040.0,332.0,14:54:43,TX-VJVBX42P7LMT
7000011078,778,1791,1,-1,GATEWAY,PAID,29040.0,684.0,13:50:56,TX-QEO0BIS34NFB
7000011079,31,1499,1,-1,CARD,PAID,36474.0,306.0,06:08:37,TX-21PBUNA2J8WH
7000011080,207,2357,1,-1,CARD,PAID,30167.4,775.0,23:26:26,TX-K128ODWEX6YY
7000011081,1010,1132,1,-1,GATEWAY,PAID,27036.0,652.0,17:12:44,TX-MP369HWJ365M
7000011082,1178,2300,1,-1,CARD,PAID,62438.1,414.0,03:58:32,TX-AX0TARDHIG7Q
7000011083,1419,1814,1,-1,CARD,FAILED,16146.0,,00:00:00,
7000011084,1202,4113,1,-1,CARD,PAID,94309.5,709.0,23:37:43,TX-UNQBWY92IJAZ
7000011085,1462,-1,1,-1,GATEWAY,FAILED,109444.5,,00:00:00,
7000011086,299,-1,1,-1,GATEWAY,PAID,14268.0,609.0,21:31:40,TX-T8ICZDM5ASV9
7000011087,896,2235,1,-1,GATEWAY,FAILED,97332.0,,00:00:00,
7000011088,800,1892,2,2,CARD,PAID,54450.0,554.0,08:09:54,TX-3DRGSW0XA2TU
7000011089,304,1843,2,2,CARD,PAID,37243.8,332.0,11:38:45,TX-TM266BU4NC69
7000011090,1268,3874,2,2,CASH,PAID,17242.5,246.0,16:16:17,TX-QYW7YJQMATI8
7000011091,1135,-1,2,1,TRANSFER,PAID,37352.7,843.0,04:24:23,TX-OG6N74TAH9AF
7000011092,915,2661,1,-1,CARD,PAID,17235.0,299.0,07:24:17,TX-C8Y39W96LY5V
7000011093,1400,4039,2,2,CASH,PAID,54450.0,586.0,11:51:00,TX-T5HBB9J0FND7
7000011094,1342,4070,2,4,CARD,PAID,29040.0,602.0,01:38:52,TX-XG207IU6ZT93
7000011095,464,1302,1,-1,GATEWAY,PAID,25729.2,844.0,04:46:35,TX-2A17E55K7BOR
